StateDesc,CountyName,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,TractFIPS20,CountyName20,StateName20,PrimaryRUCA,Population,LandArea,PopDensity
Minnesota,Dakota,10.8,9.4,12.3,5499,4524,27037060506,27037060506,Dakota County,Minnesota,1,5499,2.5,2208.7
Minnesota,Chisago,11.6,10.0,13.3,4373,3405,27025110503,27025110503,Chisago County,Minnesota,2,4373,7.8,562.4
Minnesota,Hennepin,8.5,7.5,9.5,4342,3377,27053020700,27053020700,Hennepin County,Minnesota,1,4342,1.5,2919.4
Minnesota,Dakota,8.2,7.1,9.4,5263,3731,27037060839,27037060839,Dakota County,Minnesota,1,5263,1.0,5154.2
Minnesota,Dakota,9.3,8.0,10.6,4146,2979,27037060830,27037060830,Dakota County,Minnesota,1,4146,1.1,3732.2
Minnesota,Carver,7.7,6.6,8.9,7554,5304,27019091100,27019091100,Carver County,Minnesota,1,7554,62.4,121.0
Minnesota,Dakota,9.7,8.3,11.1,3285,2673,27037060507,27037060507,Dakota County,Minnesota,1,3285,1.7,1960.1
Minnesota,Dakota,9.3,8.0,10.7,3818,2973,27037060747,27037060747,Dakota County,Minnesota,1,3818,0.8,5033.4
Minnesota,Hennepin,6.3,5.5,7.2,2235,1601,27053022801,27053022801,Hennepin County,Minnesota,1,2235,0.7,3337.5
Minnesota,Chisago,11.0,9.4,12.7,4170,3350,27025110100,27025110100,Chisago County,Minnesota,2,4170,70.1,59.5
Minnesota,Douglas,10.5,8.9,12.4,2475,2058,27041450703,27041450703,Douglas County,Minnesota,4,2475,6.1,407.2
Minnesota,Carver,6.9,5.9,8.0,6412,4312,27019090302,27019090302,Carver County,Minnesota,2,6412,8.8,725.6
Minnesota,Dakota,7.4,6.4,8.6,7316,4833,27037061009,27037061009,Dakota County,Minnesota,1,7316,2.2,3372.6
Minnesota,Fillmore,11.9,10.3,13.9,3560,2786,27045960300,27045960300,Fillmore County,Minnesota,2,3560,70.0,50.8
Minnesota,Chisago,10.1,8.7,11.7,6703,4924,27025110302,27025110302,Chisago County,Minnesota,2,6703,17.0,394.3
Minnesota,Carlton,15.8,13.9,17.7,3085,2231,27017940000,27017940000,Carlton County,Minnesota,5,3085,82.4,37.4
Minnesota,Dakota,8.3,7.1,9.5,5477,4124,27037060728,27037060728,Dakota County,Minnesota,1,5477,1.8,3064.4
Minnesota,Crow Wing,10.8,9.3,12.6,3968,3102,27035951303,27035951303,Crow Wing County,Minnesota,4,3968,5.4,730.5
Minnesota,Hennepin,4.5,3.9,5.1,3497,3202,27053008100,27053008100,Hennepin County,Minnesota,1,3497,0.2,14419.1
Minnesota,Carver,9.0,7.7,10.6,3188,2422,27019090901,27019090901,Carver County,Minnesota,1,3188,1.8,1817.5
Minnesota,Hennepin,7.6,6.6,8.8,2328,1858,27053024500,27053024500,Hennepin County,Minnesota,1,2328,0.7,3215.2
Minnesota,Carver,9.9,8.4,11.7,3773,2932,27019090303,27019090303,Carver County,Minnesota,2,3773,1.2,3059.3
Minnesota,Hennepin,6.7,5.8,7.8,2844,2162,27053010600,27053010600,Hennepin County,Minnesota,1,2844,0.4,7262.6
Minnesota,Hennepin,7.2,6.4,8.1,5072,4046,27053026007,27053026007,Hennepin County,Minnesota,1,5072,5.0,1012.7
Minnesota,Hennepin,7.9,6.9,9.0,4521,3725,27053023401,27053023401,Hennepin County,Minnesota,1,4521,0.8,5477.9
Minnesota,Hennepin,9.9,8.8,11.0,2404,1792,27053020600,27053020600,Hennepin County,Minnesota,1,2404,0.6,3985.2
Minnesota,Dakota,9.6,8.3,11.1,5376,3981,27037060815,27037060815,Dakota County,Minnesota,1,5376,2.6,2050.7
Minnesota,Carlton,11.5,10.0,13.1,4265,3366,27017070402,27017070402,Carlton County,Minnesota,2,4265,207.0,20.6
Minnesota,Hennepin,7.7,6.7,8.9,2078,1607,27053024006,27053024006,Hennepin County,Minnesota,1,2078,0.7,3007.4
Minnesota,Douglas,10.9,9.4,12.6,3497,2707,27041450601,27041450601,Douglas County,Minnesota,4,3497,3.5,995.1
Minnesota,Dakota,10.7,9.3,12.2,3524,2825,27037060746,27037060746,Dakota County,Minnesota,1,3524,0.8,4578.6
Minnesota,Hennepin,9.7,8.6,10.9,4853,3895,27053021300,27053021300,Hennepin County,Minnesota,1,4853,0.7,6760.6
Minnesota,Blue Earth,10.8,9.3,12.3,3500,2613,27013171000,27013171000,Blue Earth County,Minnesota,2,3500,44.5,78.6
Minnesota,Hennepin,7.7,6.6,8.8,5366,4002,27053023700,27053023700,Hennepin County,Minnesota,1,5366,1.8,3054.7
Minnesota,Hennepin,4.5,3.9,5.1,2119,1985,27053022000,27053022000,Hennepin County,Minnesota,1,2119,0.7,3149.7
Minnesota,Clay,7.8,6.7,9.1,5016,3453,27027030111,27027030111,Clay County,Minnesota,1,5016,64.1,78.2
Minnesota,Hennepin,7.7,6.7,8.7,4026,3416,27053025908,27053025908,Hennepin County,Minnesota,1,4026,1.7,2412.6
Minnesota,Hennepin,7.1,6.1,8.0,2647,2222,27053022102,27053022102,Hennepin County,Minnesota,1,2647,0.5,5117.7
Minnesota,Goodhue,11.5,9.9,13.2,3015,2381,27049080201,27049080201,Goodhue County,Minnesota,4,3015,8.7,345.5
Minnesota,Hennepin,6.5,5.8,7.4,4760,3877,27053000601,27053000601,Hennepin County,Minnesota,1,4760,1.5,3257.1
Minnesota,Chisago,10.1,8.6,11.7,4128,3322,27025110501,27025110501,Chisago County,Minnesota,2,4128,5.2,800.3
Minnesota,Blue Earth,10.2,8.8,11.7,3787,2847,27013171300,27013171300,Blue Earth County,Minnesota,2,3787,114.4,33.1
Minnesota,Crow Wing,10.7,9.2,12.4,5384,4034,27035951301,27035951301,Crow Wing County,Minnesota,4,5384,10.1,532.3
Minnesota,Hennepin,7.4,6.4,8.4,2443,1927,27053025802,27053025802,Hennepin County,Minnesota,1,2443,0.8,2954.7
Minnesota,Chisago,9.8,8.5,11.2,2728,2290,27025110201,27025110201,Chisago County,Minnesota,3,2728,21.3,128.2
Minnesota,Hennepin,5.9,5.2,6.8,4888,4036,27053022200,27053022200,Hennepin County,Minnesota,1,4888,1.5,3315.4
Minnesota,Dakota,8.6,7.3,10.0,5526,4189,27037060732,27037060732,Dakota County,Minnesota,1,5526,1.9,2903.3
Minnesota,Hennepin,12.5,11.3,14.0,1844,1312,27053003200,27053003200,Hennepin County,Minnesota,1,1844,0.2,7392.5
Minnesota,Clay,10.3,8.7,12.0,4648,3383,27027030112,27027030112,Clay County,Minnesota,1,4648,6.4,728.8
Minnesota,Dakota,11.4,9.8,13.0,4431,3482,27037060838,27037060838,Dakota County,Minnesota,1,4431,1.0,4405.3
Minnesota,Clay,7.9,6.8,9.0,5567,3788,27027030110,27027030110,Clay County,Minnesota,1,5567,128.7,43.3
Minnesota,Hennepin,6.6,5.7,7.6,3539,2800,27053011000,27053011000,Hennepin County,Minnesota,1,3539,0.6,6286.0
Minnesota,Dakota,8.0,6.8,9.2,3212,2352,27037060906,27037060906,Dakota County,Minnesota,1,3212,2.5,1286.3
Minnesota,Crow Wing,14.2,12.4,16.3,2559,2108,27035951600,27035951600,Crow Wing County,Minnesota,6,2559,129.0,19.8
Minnesota,Dakota,9.8,8.5,11.1,4719,3574,27037060745,27037060745,Dakota County,Minnesota,1,4719,1.5,3188.5
Minnesota,Hennepin,8.2,7.2,9.3,3849,3205,27053025603,27053025603,Hennepin County,Minnesota,1,3849,1.4,2728.2
Minnesota,Hennepin,9.1,8.0,10.3,2104,1659,27053021002,27053021002,Hennepin County,Minnesota,1,2104,0.5,4048.3
Minnesota,Blue Earth,9.8,8.5,11.2,4943,3781,27013170800,27013170800,Blue Earth County,Minnesota,1,4943,5.1,963.3
Minnesota,Hennepin,6.2,5.5,7.0,4484,3688,27053021900,27053021900,Hennepin County,Minnesota,1,4484,2.4,1863.2
Minnesota,Hennepin,8.0,7.2,9.0,5290,3967,27053012003,27053012003,Hennepin County,Minnesota,1,5290,0.9,5759.1
Minnesota,Blue Earth,7.7,6.6,8.9,4143,3171,27013171600,27013171600,Blue Earth County,Minnesota,1,4143,1.2,3343.8
Minnesota,Hennepin,5.9,5.1,6.7,2482,1930,27053001700,27053001700,Hennepin County,Minnesota,1,2482,0.3,7551.8
Minnesota,Hennepin,7.5,6.6,8.6,2748,2538,27053024005,27053024005,Hennepin County,Minnesota,1,2748,0.4,6176.9
Minnesota,Carver,7.4,6.2,8.7,2371,1666,27019090802,27019090802,Carver County,Minnesota,1,2371,3.3,710.3
Minnesota,Hennepin,8.7,7.6,9.7,4069,3309,27053024600,27053024600,Hennepin County,Minnesota,1,4069,0.7,5527.1
Minnesota,Dakota,9.8,8.6,11.2,4361,3539,27037060750,27037060750,Dakota County,Minnesota,1,4361,0.7,5904.2
Minnesota,Freeborn,12.6,10.9,14.4,2440,1948,27047180700,27047180700,Freeborn County,Minnesota,5,2440,86.5,28.2
Minnesota,Dakota,9.6,8.1,11.1,2635,2037,27037061011,27037061011,Dakota County,Minnesota,1,2635,0.9,2809.3
Minnesota,Hennepin,8.8,7.8,9.9,2973,2117,27053020301,27053020301,Hennepin County,Minnesota,1,2973,0.9,3444.1
Minnesota,Hennepin,10.7,9.6,11.9,4277,3626,27053008200,27053008200,Hennepin County,Minnesota,1,4277,0.2,17633.2
Minnesota,Hennepin,7.0,6.1,8.1,3386,2508,27053020101,27053020101,Hennepin County,Minnesota,1,3386,0.7,4693.5
Minnesota,Dakota,9.0,7.8,10.3,3279,2505,27037061112,27037061112,Dakota County,Minnesota,2,3279,6.1,539.7
Minnesota,Hennepin,6.8,5.8,7.9,4571,3431,27053026013,27053026013,Hennepin County,Minnesota,1,4571,1.8,2568.7
Minnesota,Dakota,10.3,8.9,12.0,4752,3780,27037060813,27037060813,Dakota County,Minnesota,1,4752,3.0,1578.2
Minnesota,Hennepin,7.8,6.7,8.9,4952,4115,27053025907,27053025907,Hennepin County,Minnesota,1,4952,2.3,2119.9
Minnesota,Brown,11.7,10.2,13.3,3420,2663,27015960700,27015960700,Brown County,Minnesota,5,3420,289.2,11.8
Minnesota,Dakota,11.8,10.2,13.4,5849,4670,27037060104,27037060104,Dakota County,Minnesota,1,5849,1.5,3789.4
Minnesota,Cass,11.2,9.6,12.9,3651,2891,27021960801,27021960801,Cass County,Minnesota,5,3651,34.8,104.8
Minnesota,Hennepin,8.2,7.2,9.3,3304,2606,27053021400,27053021400,Hennepin County,Minnesota,1,3304,0.6,5199.8
Minnesota,Chisago,8.4,7.1,9.8,5122,3787,27025110403,27025110403,Chisago County,Minnesota,2,5122,13.3,385.8
Minnesota,Crow Wing,9.9,8.6,11.5,2998,2311,27035950901,27035950901,Crow Wing County,Minnesota,5,2998,17.7,169.3
Minnesota,Dakota,8.5,7.4,9.6,3570,2884,27037060727,27037060727,Dakota County,Minnesota,1,3570,0.9,4034.7
Minnesota,Hennepin,10.1,9.1,11.2,5225,3754,27053025201,27053025201,Hennepin County,Minnesota,1,5225,1.0,5355.4
Minnesota,Hennepin,7.1,6.3,8.0,2314,1792,27053020902,27053020902,Hennepin County,Minnesota,1,2314,0.6,3955.0
Minnesota,Hennepin,8.8,7.6,10.0,2329,1801,27053025703,27053025703,Hennepin County,Minnesota,1,2329,1.1,2214.6
Minnesota,Carver,10.1,8.7,11.6,5280,3943,27019091001,27019091001,Carver County,Minnesota,1,5280,1.8,2865.9
Minnesota,Hennepin,8.0,7.0,9.0,4886,3781,27053024003,27053024003,Hennepin County,Minnesota,1,4886,1.0,4810.1
Minnesota,Carver,8.7,7.5,9.9,3136,2305,27019091202,27019091202,Carver County,Minnesota,2,3136,52.5,59.7
Minnesota,Hennepin,6.4,5.7,7.2,4211,3856,27053006800,27053006800,Hennepin County,Minnesota,1,4211,0.2,22715.7
Minnesota,Dakota,10.6,9.2,12.0,4994,3885,27037060503,27037060503,Dakota County,Minnesota,1,4994,1.3,3794.7
Minnesota,Clay,9.6,8.3,11.0,5014,3648,27027030202,27027030202,Clay County,Minnesota,2,5014,250.2,20.0
Minnesota,Hennepin,17.7,15.9,19.5,3069,2660,27053005901,27053005901,Hennepin County,Minnesota,1,3069,0.2,17336.4
Minnesota,Dakota,10.5,9.1,12.0,3055,2378,27037061502,27037061502,Dakota County,Minnesota,3,3055,57.8,52.8
Minnesota,Hennepin,5.2,4.6,5.8,4510,3963,27053024300,27053024300,Hennepin County,Minnesota,1,4510,0.7,6159.9
Minnesota,Carver,9.4,7.9,11.1,2139,1742,27019090704,27019090704,Carver County,Minnesota,1,2139,1.0,2209.9
Minnesota,Dakota,9.6,8.3,10.9,4931,3694,27037060754,27037060754,Dakota County,Minnesota,1,4931,1.3,3880.7
Minnesota,Hennepin,7.5,6.5,8.6,5548,4266,27053026015,27053026015,Hennepin County,Minnesota,1,5548,2.6,2127.2
Minnesota,Dakota,13.6,11.9,15.4,5307,4195,27037060105,27037060105,Dakota County,Minnesota,1,5307,1.5,3654.0
Minnesota,Hennepin,10.1,8.8,11.5,4550,3660,27053021501,27053021501,Hennepin County,Minnesota,1,4550,0.7,6451.8
Minnesota,Hennepin,6.9,6.1,7.7,2935,2441,27053012102,27053012102,Hennepin County,Minnesota,1,2935,0.5,5371.2
Minnesota,Hennepin,7.2,6.4,8.2,2896,2016,27053008400,27053008400,Hennepin County,Minnesota,1,2896,0.2,16064.7
Minnesota,Dakota,10.1,8.7,11.5,6085,4548,27037060812,27037060812,Dakota County,Minnesota,1,6085,1.4,4383.4
Minnesota,Hennepin,7.5,6.6,8.5,2351,1855,27053021800,27053021800,Hennepin County,Minnesota,1,2351,1.5,1580.1
Minnesota,Carver,9.6,8.2,11.0,3001,2259,27019090102,27019090102,Carver County,Minnesota,2,3001,10.5,287.0
Minnesota,Dakota,10.2,8.7,11.8,4590,3596,27037060603,27037060603,Dakota County,Minnesota,1,4590,2.8,1652.7
Minnesota,Dakota,11.0,9.4,12.6,3239,2529,27037061109,27037061109,Dakota County,Minnesota,2,3239,3.7,867.5
Minnesota,Hennepin,7.8,6.8,8.8,3864,3035,27053023501,27053023501,Hennepin County,Minnesota,1,3864,1.1,3420.2
Minnesota,Crow Wing,12.0,10.5,13.7,2843,2202,27035951200,27035951200,Crow Wing County,Minnesota,4,2843,3.1,929.0
Minnesota,Chisago,9.8,8.5,11.3,5421,4011,27025110600,27025110600,Chisago County,Minnesota,2,5421,66.3,81.7
Minnesota,Douglas,12.0,10.4,13.6,3780,2983,27041450200,27041450200,Douglas County,Minnesota,5,3780,159.4,23.7
Minnesota,Hennepin,7.4,6.5,8.5,6434,5114,27053023502,27053023502,Hennepin County,Minnesota,1,6434,2.3,2746.0
Minnesota,Hennepin,9.3,8.2,10.5,4005,3023,27053026005,27053026005,Hennepin County,Minnesota,1,4005,1.8,2256.0
Minnesota,Hennepin,9.6,8.6,10.8,3315,2689,27053022302,27053022302,Hennepin County,Minnesota,1,3315,0.6,5921.6
Minnesota,Hennepin,9.0,7.7,10.5,3745,3119,27053025905,27053025905,Hennepin County,Minnesota,1,3745,2.2,1736.2
Minnesota,Chisago,10.9,9.4,12.4,4463,3442,27025110202,27025110202,Chisago County,Minnesota,2,4463,77.5,57.6
Minnesota,Dakota,9.8,8.5,11.3,3771,2872,27037060738,27037060738,Dakota County,Minnesota,1,3771,0.8,4587.7
Minnesota,Hennepin,9.3,8.2,10.5,4089,3273,27053025403,27053025403,Hennepin County,Minnesota,1,4089,0.8,5255.3
Minnesota,Dakota,10.3,9.0,11.7,4437,3384,27037060301,27037060301,Dakota County,Minnesota,1,4437,1.3,3435.8
Minnesota,Hennepin,10.1,9.0,11.4,5169,3921,27053020400,27053020400,Hennepin County,Minnesota,1,5169,1.5,3488.9
Minnesota,Dakota,9.9,8.6,11.4,1558,1326,27037060749,27037060749,Dakota County,Minnesota,1,1558,0.3,5511.0
Minnesota,Douglas,11.8,10.3,13.5,3660,2847,27041450800,27041450800,Douglas County,Minnesota,5,3660,83.7,43.7
Minnesota,Douglas,12.4,10.7,14.1,3307,2576,27041450100,27041450100,Douglas County,Minnesota,5,3307,161.2,20.5
Minnesota,Carver,8.9,7.5,10.4,4000,3185,27019090601,27019090601,Carver County,Minnesota,1,4000,1.4,2947.7
Minnesota,Hennepin,12.3,11.0,13.7,1695,1015,27053002200,27053002200,Hennepin County,Minnesota,1,1695,0.2,9670.5
Minnesota,Douglas,10.7,9.2,12.4,3120,2431,27041450602,27041450602,Douglas County,Minnesota,4,3120,4.1,770.3
Minnesota,Goodhue,9.8,8.5,11.2,4165,3034,27049080400,27049080400,Goodhue County,Minnesota,6,4165,161.2,25.8
Minnesota,Chisago,10.1,8.7,11.5,4170,3128,27025110700,27025110700,Chisago County,Minnesota,2,4170,64.1,65.1
Minnesota,Hennepin,7.4,6.4,8.5,5160,4231,27053021700,27053021700,Hennepin County,Minnesota,1,5160,2.3,2286.6
Minnesota,Hennepin,8.3,7.2,9.3,3448,2883,27053025801,27053025801,Hennepin County,Minnesota,1,3448,1.1,3239.7
Minnesota,Goodhue,10.0,8.5,11.6,3518,2764,27049080500,27049080500,Goodhue County,Minnesota,3,3518,131.6,26.7
Minnesota,Dakota,8.4,7.2,9.7,1688,1305,27037060744,27037060744,Dakota County,Minnesota,1,1688,0.8,2117.6
Minnesota,Hennepin,8.9,8.0,10.1,2378,1655,27053024903,27053024903,Hennepin County,Minnesota,1,2378,0.3,6888.7
Minnesota,Cass,12.4,10.8,14.1,2100,1614,27021960803,27021960803,Cass County,Minnesota,6,2100,99.1,21.2
Minnesota,Dakota,8.4,7.2,9.6,5015,3469,27037060836,27037060836,Dakota County,Minnesota,1,5015,3.8,1334.9
Minnesota,Hennepin,10.0,8.9,11.4,4165,3207,27053025401,27053025401,Hennepin County,Minnesota,1,4165,1.1,3821.6
Minnesota,Freeborn,14.1,12.2,15.9,3416,2635,27047180900,27047180900,Freeborn County,Minnesota,4,3416,1.1,3034.4
Minnesota,Dakota,11.6,9.9,13.3,4594,3602,27037060714,27037060714,Dakota County,Minnesota,1,4594,1.7,2761.9
Minnesota,Hennepin,9.0,7.9,10.1,2679,2231,27053025601,27053025601,Hennepin County,Minnesota,1,2679,1.0,2706.2
Minnesota,Carver,9.2,7.8,10.7,7300,5621,27019090801,27019090801,Carver County,Minnesota,1,7300,2.2,3332.1
Minnesota,Hennepin,6.6,5.7,7.6,4292,3514,27053011998,27053011998,Hennepin County,Minnesota,1,4292,0.6,7437.2
Minnesota,Hennepin,9.3,8.2,10.4,3037,2318,27053020804,27053020804,Hennepin County,Minnesota,1,3037,0.7,4476.8
Minnesota,Hennepin,7.2,6.3,8.2,3126,2426,27053026006,27053026006,Hennepin County,Minnesota,1,3126,1.3,2486.3
Minnesota,Hennepin,8.9,8.0,9.9,5178,3775,27053000102,27053000102,Hennepin County,Minnesota,1,5178,0.9,5757.5
Minnesota,Dakota,9.8,8.6,11.3,3930,3123,27037060729,27037060729,Dakota County,Minnesota,1,3930,1.8,2209.1
Minnesota,Dakota,11.9,10.4,13.5,2357,1870,27037061501,27037061501,Dakota County,Minnesota,2,2357,65.2,36.2
Minnesota,Dakota,10.7,9.4,12.1,4468,3315,27037060710,27037060710,Dakota County,Minnesota,1,4468,3.9,1133.1
Minnesota,Dodge,9.5,8.1,10.9,4445,3349,27039950100,27039950100,Dodge County,Minnesota,2,4445,93.3,47.7
Minnesota,Brown,11.4,9.7,13.2,1893,1530,27015960101,27015960101,Brown County,Minnesota,4,1893,0.9,2165.0
Minnesota,Clay,11.0,9.3,12.9,5122,4016,27027020500,27027020500,Clay County,Minnesota,1,5122,1.8,2876.8
Minnesota,Hennepin,8.5,7.5,9.7,3024,2436,27053025909,27053025909,Hennepin County,Minnesota,1,3024,1.4,2141.1
Minnesota,Dakota,8.1,7.0,9.3,2408,1782,27037060717,27037060717,Dakota County,Minnesota,1,2408,4.5,530.7
Minnesota,Dakota,10.7,9.1,12.3,2839,2258,27037061106,27037061106,Dakota County,Minnesota,2,2839,0.8,3340.8
Minnesota,Hennepin,7.7,6.8,8.6,5835,4717,27053021001,27053021001,Hennepin County,Minnesota,1,5835,1.2,5058.0
Minnesota,Douglas,10.1,8.7,11.6,4905,3712,27041450500,27041450500,Douglas County,Minnesota,5,4905,86.8,56.5
Minnesota,Dakota,10.9,9.5,12.3,5857,4442,27037060739,27037060739,Dakota County,Minnesota,1,5857,3.1,1860.3
Minnesota,Hennepin,8.0,7.0,9.0,2167,1710,27053020801,27053020801,Hennepin County,Minnesota,1,2167,0.5,4098.6
Minnesota,Freeborn,13.1,11.4,15.0,2452,1871,27047180800,27047180800,Freeborn County,Minnesota,4,2452,1.1,2291.7
Minnesota,Douglas,10.8,9.2,12.5,3627,2858,27041450900,27041450900,Douglas County,Minnesota,5,3627,76.2,47.6
Minnesota,Carver,6.4,5.4,7.4,6768,4545,27019091002,27019091002,Carver County,Minnesota,1,6768,4.8,1396.9
Minnesota,Freeborn,11.6,10.1,13.2,2851,2170,27047180100,27047180100,Freeborn County,Minnesota,6,2851,149.9,19.0
Minnesota,Dakota,8.8,7.4,10.2,6051,4558,27037060814,27037060814,Dakota County,Minnesota,1,6051,1.9,3175.3
Minnesota,Dakota,11.0,9.5,12.7,1850,1480,27037060605,27037060605,Dakota County,Minnesota,1,1850,3.9,477.6
Minnesota,Hennepin,10.9,9.4,12.6,4473,4015,27053024004,27053024004,Hennepin County,Minnesota,1,4473,0.5,8881.0
Minnesota,Carver,9.1,7.9,10.5,3077,2211,27019090101,27019090101,Carver County,Minnesota,2,3077,22.9,134.4
Minnesota,Dakota,10.5,9.1,12.2,5813,4515,27037060806,27037060806,Dakota County,Minnesota,1,5813,2.1,2825.3
Minnesota,Dakota,10.7,9.3,12.2,5113,4031,27037060735,27037060735,Dakota County,Minnesota,1,5113,1.4,3760.3
Minnesota,Carver,6.8,5.7,7.9,3723,2533,27019090702,27019090702,Carver County,Minnesota,1,3723,6.3,594.1
Minnesota,Carver,9.1,7.8,10.4,3144,2346,27019090304,27019090304,Carver County,Minnesota,2,3144,18.3,171.7
Minnesota,Dakota,7.7,6.6,9.0,5642,3849,27037060835,27037060835,Dakota County,Minnesota,1,5642,4.9,1149.9
Minnesota,Crow Wing,10.5,9.2,12.1,4217,3185,27035951000,27035951000,Crow Wing County,Minnesota,4,4217,6.1,687.1
Minnesota,Hennepin,7.2,6.2,8.3,5214,4022,27053026014,27053026014,Hennepin County,Minnesota,1,5214,2.0,2548.9
Minnesota,Hennepin,10.9,9.7,12.2,1972,1495,27053007801,27053007801,Hennepin County,Minnesota,1,1972,0.1,18800.9
Minnesota,Dakota,9.1,7.7,10.5,4800,3665,27037061007,27037061007,Dakota County,Minnesota,1,4800,1.2,4110.2
Minnesota,Dakota,7.0,6.0,8.1,8103,5378,27037060907,27037060907,Dakota County,Minnesota,1,8103,5.3,1518.5
Minnesota,Hennepin,6.7,5.9,7.6,1837,1399,27053022902,27053022902,Hennepin County,Minnesota,1,1837,0.3,5699.2
Minnesota,Cass,12.0,10.4,13.7,2436,1934,27021960804,27021960804,Cass County,Minnesota,5,2436,153.7,15.8
Minnesota,Blue Earth,8.9,7.7,10.1,7391,6312,27013171202,27013171202,Blue Earth County,Minnesota,1,7391,2.0,3764.6
Minnesota,Hennepin,5.1,4.5,5.8,2990,2504,27053022101,27053022101,Hennepin County,Minnesota,1,2990,0.5,5657.2
Minnesota,Hennepin,12.2,10.8,13.5,3965,3002,27053021502,27053021502,Hennepin County,Minnesota,1,3965,0.8,5177.4
Minnesota,Hennepin,8.2,7.2,9.3,3264,2570,27053000300,27053000300,Hennepin County,Minnesota,1,3264,0.4,8314.9
Minnesota,Hennepin,8.0,6.9,9.1,6099,4888,27053025906,27053025906,Hennepin County,Minnesota,1,6099,3.1,1980.6
Minnesota,Dakota,9.5,8.2,10.9,3211,2524,27037060713,27037060713,Dakota County,Minnesota,1,3211,1.1,2928.4
Minnesota,Dakota,12.8,11.2,14.3,3671,2556,27037060805,27037060805,Dakota County,Minnesota,1,3671,0.6,6314.1
Minnesota,Hennepin,8.3,7.4,9.2,3926,3162,27053023202,27053023202,Hennepin County,Minnesota,1,3926,0.5,7828.2
Minnesota,Dakota,9.3,8.1,10.7,2671,2224,27037060721,27037060721,Dakota County,Minnesota,1,2671,0.7,3647.5
Minnesota,Dakota,11.2,9.7,12.9,3083,2422,27037061111,27037061111,Dakota County,Minnesota,2,3083,1.9,1608.5
Minnesota,Dakota,9.8,8.5,11.3,3583,2738,27037060748,27037060748,Dakota County,Minnesota,1,3583,4.5,803.7
Minnesota,Dakota,7.9,6.8,9.2,3575,2471,27037061010,27037061010,Dakota County,Minnesota,1,3575,1.1,3182.0
Minnesota,Dakota,10.2,8.8,11.6,4489,3389,27037060502,27037060502,Dakota County,Minnesota,1,4489,1.8,2456.9
Minnesota,Douglas,11.8,10.1,13.8,2894,2296,27041450702,27041450702,Douglas County,Minnesota,4,2894,2.7,1053.5
Minnesota,Hennepin,9.3,8.3,10.4,5234,4012,27053025205,27053025205,Hennepin County,Minnesota,1,5234,1.2,4283.9
Minnesota,Dakota,9.1,7.9,10.4,2356,1739,27037061005,27037061005,Dakota County,Minnesota,1,2356,0.5,4751.2
Minnesota,Hennepin,7.2,6.2,8.2,3874,3264,27053025605,27053025605,Hennepin County,Minnesota,1,3874,1.4,2678.3
Minnesota,Dakota,10.4,9.0,11.9,3394,2834,27037060604,27037060604,Dakota County,Minnesota,1,3394,1.8,1905.5
Minnesota,Dakota,10.2,8.9,11.5,4314,3486,27037060725,27037060725,Dakota County,Minnesota,1,4314,4.1,1051.6
Minnesota,Hennepin,9.0,7.7,10.3,4989,3982,27053025702,27053025702,Hennepin County,Minnesota,1,4989,2.2,2302.3
Minnesota,Hennepin,5.9,5.2,6.7,6331,4765,27053012001,27053012001,Hennepin County,Minnesota,1,6331,1.0,6464.9
Minnesota,Blue Earth,11.2,9.7,12.8,3382,2606,27013171400,27013171400,Blue Earth County,Minnesota,2,3382,173.0,19.5
Minnesota,Blue Earth,11.0,9.4,12.6,2988,2369,27013170900,27013170900,Blue Earth County,Minnesota,2,2988,133.9,22.3
Minnesota,Hennepin,8.3,7.2,9.3,3717,2958,27053021504,27053021504,Hennepin County,Minnesota,1,3717,1.1,3329.3
Minnesota,Hennepin,8.3,7.4,9.4,3296,2674,27053025803,27053025803,Hennepin County,Minnesota,1,3296,0.8,4035.9
Minnesota,Hennepin,7.3,6.4,8.3,3433,2695,27053024700,27053024700,Hennepin County,Minnesota,1,3433,0.8,4429.4
Minnesota,Hennepin,8.0,7.0,9.1,4819,3824,27053021505,27053021505,Hennepin County,Minnesota,1,4819,1.0,4636.0
Minnesota,Hennepin,7.9,6.9,8.8,6362,5212,27053023300,27053023300,Hennepin County,Minnesota,1,6362,1.2,5450.3
Minnesota,Carlton,10.8,9.3,12.3,3606,2799,27017070401,27017070401,Carlton County,Minnesota,4,3606,12.1,297.9
Minnesota,Hennepin,7.7,6.7,8.7,1957,1571,27053021100,27053021100,Hennepin County,Minnesota,1,1957,0.4,4582.0
